20news-50	no	10	20	0.8	0.82	120	0.453	0.080
20news-50	no	10	20	0.8	0.82	140	0.457	0.079
20news-50	no	10	20	0.8	0.82	160	0.457	0.078
20news-50	no	10	20	0.8	0.82	180	0.459	0.077
20news-50	no	10	20	0.8	0.82	200	0.459	0.077
20news-50	no	10	20	0.9	0.91	000	0.419	0.068
20news-50	no	10	20	0.9	0.91	020	0.438	0.071
20news-50	no	10	20	0.9	0.91	040	0.449	0.069
20news-50	no	10	20	0.9	0.91	060	0.455	0.073
20news-50	no	10	20	0.9	0.91	080	0.459	0.073
20news-50	no	10	20	0.9	0.91	100	0.460	0.078
20news-50	no	10	20	0.9	0.91	120	0.461	0.079
20news-50	no	10	20	0.9	0.91	140	0.458	0.079
20news-50	no	10	20	0.9	0.91	160	0.462	0.082
20news-50	no	10	20	0.9	0.91	180	0.460	0.081
20news-50	no	10	20	0.9	0.91	200	0.458	0.079
20news-50	no	10	20	1.0	1.0	000	0.419	0.068
20news-50	no	10	20	1.0	1.0	020	0.416	0.080
20news-50	no	10	20	1.0	1.0	040	0.413	0.077
20news-50	no	10	20	1.0	1.0	060	0.415	0.077
20news-50	no	10	20	1.0	1.0	080	0.415	0.077
20news-50	no	10	20	1.0	1.0	100	0.416	0.078
20news-50	no	10	20	1.0	1.0	120	0.417	0.077
20news-50	no	10	20	1.0	1.0	140	0.417	0.078
20news-50	no	10	20	1.0	1.0	160	0.418	0.076
20news-50	no	10	20	1.0	1.0	180	0.418	0.076
20news-50	no	10	20	1.0	1.0	200	0.419	0.076
