200	mixture	no	4	100	0.5	0.52	200	0.419	0.071
200	mixture	no	4	20	0.2	0.24	000	0.401	0.054
200	mixture	no	4	20	0.2	0.24	020	0.435	0.071
200	mixture	no	4	20	0.2	0.24	040	0.434	0.073
200	mixture	no	4	20	0.2	0.24	060	0.432	0.074
200	mixture	no	4	20	0.2	0.24	080	0.433	0.075
200	mixture	no	4	20	0.2	0.24	100	0.427	0.074
200	mixture	no	4	20	0.2	0.24	120	0.427	0.074
200	mixture	no	4	20	0.2	0.24	140	0.426	0.075
200	mixture	no	4	20	0.2	0.24	160	0.421	0.077
200	mixture	no	4	20	0.2	0.24	180	0.422	0.077
200	mixture	no	4	20	0.2	0.24	200	0.419	0.073
200	mixture	no	4	20	0.5	0.52	000	0.401	0.054
200	mixture	no	4	20	0.5	0.52	020	0.425	0.065
200	mixture	no	4	20	0.5	0.52	040	0.421	0.073
200	mixture	no	4	20	0.5	0.52	060	0.423	0.073
200	mixture	no	4	20	0.5	0.52	080	0.423	0.074
200	mixture	no	4	20	0.5	0.52	100	0.422	0.073
200	mixture	no	4	20	0.5	0.52	120	0.428	0.071
200	mixture	no	4	20	0.5	0.52	140	0.425	0.070
200	mixture	no	4	20	0.5	0.52	160	0.425	0.071
200	mixture	no	4	20	0.5	0.52	180	0.425	0.070
200	mixture	no	4	20	0.5	0.52	200	0.425	0.070
200	mixture	no	4	200	0.2	0.24	000	0.401	0.054
200	mixture	no	4	200	0.2	0.24	020	0.411	0.056
200	mixture	no	4	200	0.2	0.24	040	0.414	0.056
200	mixture	no	4	200	0.2	0.24	060	0.406	0.063
200	mixture	no	4	200	0.2	0.24	080	0.406	0.065
200	mixture	no	4	200	0.2	0.24	100	0.406	0.064
200	mixture	no	4	200	0.2	0.24	120	0.405	0.065
200	mixture	no	4	200	0.2	0.24	140	0.410	0.061
200	mixture	no	4	200	0.2	0.24	160	0.410	0.061
200	mixture	no	4	200	0.2	0.24	180	0.411	0.062
200	mixture	no	4	200	0.2	0.24	200	0.409	0.058
200	mixture	no	4	200	0.5	0.52	000	0.401	0.054
200	mixture	no	4	200	0.5	0.52	020	0.410	0.059
200	mixture	no	4	200	0.5	0.52	040	0.413	0.053
200	mixture	no	4	200	0.5	0.52	060	0.412	0.060
200	mixture	no	4	200	0.5	0.52	080	0.411	0.058
200	mixture	no	4	200	0.5	0.52	100	0.413	0.060
200	mixture	no	4	200	0.5	0.52	120	0.409	0.057
200	mixture	no	4	200	0.5	0.52	140	0.406	0.059
200	mixture	no	4	200	0.5	0.52	160	0.407	0.060
200	mixture	no	4	200	0.5	0.52	180	0.412	0.064
200	mixture	no	4	200	0.5	0.52	200	0.411	0.064
200	mixture	no	4	30	0.2	0.24	000	0.401	0.054
200	mixture	no	4	30	0.2	0.24	020	0.422	0.052
200	mixture	no	4	30	0.2	0.24	040	0.419	0.058
200	mixture	no	4	30	0.2	0.24	060	0.417	0.049
200	mixture	no	4	30	0.2	0.24	080	0.416	0.053
200	mixture	no	4	30	0.2	0.24	100	0.423	0.056
200	mixture	no	4	30	0.2	0.24	120	0.421	0.058
200	mixture	no	4	30	0.2	0.24	140	0.420	0.058
200	mixture	no	4	30	0.2	0.24	160	0.418	0.055
200	mixture	no	4	30	0.2	0.24	180	0.415	0.057
200	mixture	no	4	30	0.2	0.24	200	0.415	0.057
200	mixture	no	4	30	0.5	0.52	000	0.401	0.054
200	mixture	no	4	30	0.5	0.52	020	0.414	0.049
200	mixture	no	4	30	0.5	0.52	040	0.414	0.061
200	mixture	no	4	30	0.5	0.52	060	0.412	0.060
200	mixture	no	4	30	0.5	0.52	080	0.406	0.059
200	mixture	no	4	30	0.5	0.52	100	0.408	0.057
200	mixture	no	4	30	0.5	0.52	120	0.410	0.057
200	mixture	no	4	30	0.5	0.52	140	0.414	0.059
200	mixture	no	4	30	0.5	0.52	160	0.411	0.057
200	mixture	no	4	30	0.5	0.52	180	0.412	0.057
