200	cos	0.2	10	050	0.446	0.082
200	cos	0.2	10	060	0.446	0.082
200	cos	0.2	10	070	0.448	0.081
200	cos	0.2	10	080	0.447	0.080
200	cos	0.2	10	090	0.446	0.079
200	cos	0.2	10	100	0.448	0.078
200	cos	0.2	10	110	0.446	0.076
200	cos	0.2	10	120	0.447	0.074
200	cos	0.2	10	130	0.447	0.073
200	cos	0.2	10	140	0.445	0.074
200	cos	0.2	10	150	0.445	0.073
200	cos	0.2	10	160	0.443	0.074
200	cos	0.2	10	170	0.443	0.074
200	cos	0.2	10	180	0.444	0.073
200	cos	0.2	10	190	0.440	0.075
200	cos	0.2	10	200	0.443	0.072
200	cos	0.2	100	000	0.419	0.067
200	cos	0.2	100	010	0.439	0.072
200	cos	0.2	100	020	0.440	0.076
200	cos	0.2	100	030	0.441	0.081
200	cos	0.2	100	040	0.444	0.079
200	cos	0.2	100	050	0.444	0.079
200	cos	0.2	100	060	0.444	0.078
200	cos	0.2	100	070	0.445	0.080
200	cos	0.2	100	080	0.448	0.081
200	cos	0.2	100	090	0.448	0.081
200	cos	0.2	100	100	0.447	0.081
200	cos	0.2	100	110	0.447	0.081
200	cos	0.2	100	120	0.448	0.082
200	cos	0.2	100	130	0.446	0.082
200	cos	0.2	100	140	0.445	0.082
200	cos	0.2	100	150	0.445	0.079
200	cos	0.2	100	160	0.443	0.078
200	cos	0.2	100	170	0.444	0.077
200	cos	0.2	100	180	0.445	0.079
200	cos	0.2	100	190	0.444	0.079
200	cos	0.2	100	200	0.443	0.079
200	cos	0.2	2	000	0.419	0.067
200	cos	0.2	2	010	0.435	0.086
200	cos	0.2	2	020	0.443	0.088
200	cos	0.2	2	030	0.447	0.090
200	cos	0.2	2	040	0.451	0.090
200	cos	0.2	2	050	0.454	0.087
200	cos	0.2	2	060	0.457	0.087
200	cos	0.2	2	070	0.457	0.082
200	cos	0.2	2	080	0.459	0.083
200	cos	0.2	2	090	0.459	0.084
200	cos	0.2	2	100	0.458	0.085
200	cos	0.2	2	110	0.458	0.085
200	cos	0.2	2	120	0.459	0.085
200	cos	0.2	2	130	0.460	0.084
200	cos	0.2	2	140	0.460	0.083
200	cos	0.2	2	150	0.460	0.083
200	cos	0.2	2	160	0.460	0.083
200	cos	0.2	2	170	0.460	0.082
200	cos	0.2	2	180	0.464	0.083
200	cos	0.2	2	190	0.463	0.082
200	cos	0.2	2	200	0.463	0.082
200	cos	0.2	20	000	0.419	0.067
200	cos	0.2	20	010	0.432	0.077
200	cos	0.2	20	020	0.434	0.083
200	cos	0.2	20	030	0.432	0.083
200	cos	0.2	20	040	0.432	0.080
200	cos	0.2	20	050	0.433	0.080
200	cos	0.2	20	060	0.434	0.081
200	cos	0.2	20	070	0.437	0.076
200	cos	0.2	20	080	0.436	0.077
200	cos	0.2	20	090	0.436	0.076
200	cos	0.2	20	100	0.436	0.076
200	cos	0.2	20	110	0.438	0.076
200	cos	0.2	20	120	0.436	0.076
200	cos	0.2	20	130	0.439	0.074
200	cos	0.2	20	140	0.439	0.074
200	cos	0.2	20	150	0.440	0.073
200	cos	0.2	20	160	0.441	0.073
200	cos	0.2	20	170	0.443	0.072
200	cos	0.2	20	180	0.444	0.070
200	cos	0.2	20	190	0.445	0.074
200	cos	0.2	20	200	0.445	0.074
200	cos	0.2	3	000	0.419	0.067
200	cos	0.2	3	010	0.429	0.082
200	cos	0.2	3	020	0.439	0.085
200	cos	0.2	3	030	0.442	0.080
200	cos	0.2	3	040	0.442	0.077
200	cos	0.2	3	050	0.443	0.078
200	cos	0.2	3	060	0.447	0.075
200	cos	0.2	3	070	0.444	0.075
200	cos	0.2	3	080	0.443	0.075
200	cos	0.2	3	090	0.444	0.075
200	cos	0.2	3	100	0.444	0.080
200	cos	0.2	3	110	0.444	0.079
200	cos	0.2	3	120	0.444	0.079
200	cos	0.2	3	130	0.444	0.079
200	cos	0.2	3	140	0.444	0.079
200	cos	0.2	3	150	0.445	0.080
200	cos	0.2	3	160	0.446	0.080
200	cos	0.2	3	170	0.447	0.080
200	cos	0.2	3	180	0.447	0.081
200	cos	0.2	3	190	0.447	0.081
200	cos	0.2	3	200	0.446	0.081
200	cos	0.2	5	000	0.419	0.067
200	cos	0.2	5	010	0.435	0.086
200	cos	0.2	5	020	0.446	0.080
200	cos	0.2	5	030	0.453	0.083
200	cos	0.2	5	040	0.453	0.079
200	cos	0.2	5	050	0.443	0.077
200	cos	0.2	5	060	0.447	0.077
200	cos	0.2	5	070	0.445	0.077
200	cos	0.2	5	080	0.442	0.076
200	cos	0.2	5	090	0.445	0.078
200	cos	0.2	5	100	0.445	0.076
200	cos	0.2	5	110	0.446	0.075
200	cos	0.2	5	120	0.448	0.077
200	cos	0.2	5	130	0.447	0.078
200	cos	0.2	5	140	0.449	0.079
200	cos	0.2	5	150	0.449	0.079
200	cos	0.2	5	160	0.451	0.078
200	cos	0.2	5	170	0.452	0.077
200	cos	0.2	5	180	0.451	0.076
200	cos	0.2	5	190	0.450	0.076
200	cos	0.2	5	200	0.450	0.077
200	cos	0.2	50	000	0.419	0.067
200	cos	0.2	50	010	0.439	0.084
200	cos	0.2	50	020	0.437	0.080
200	cos	0.2	50	030	0.440	0.078
200	cos	0.2	50	040	0.441	0.078
200	cos	0.2	50	050	0.442	0.077
200	cos	0.2	50	060	0.442	0.079
200	cos	0.2	50	070	0.444	0.077
200	cos	0.2	50	080	0.445	0.077
200	cos	0.2	50	090	0.444	0.073
200	cos	0.2	50	100	0.443	0.074
200	cos	0.2	50	110	0.444	0.074
200	cos	0.2	50	120	0.443	0.076
200	cos	0.2	50	130	0.444	0.074
200	cos	0.2	50	140	0.446	0.075
