nips-50	no	10	20	0.7	0.71	200	0.419	0.057
nips-50	no	10	20	0.8	0.81	000	0.406	0.052
nips-50	no	10	20	0.8	0.81	020	0.400	0.054
nips-50	no	10	20	0.8	0.81	040	0.403	0.062
nips-50	no	10	20	0.8	0.81	060	0.400	0.061
nips-50	no	10	20	0.8	0.81	080	0.401	0.065
nips-50	no	10	20	0.8	0.81	100	0.402	0.064
nips-50	no	10	20	0.8	0.81	120	0.405	0.064
nips-50	no	10	20	0.8	0.81	140	0.408	0.064
nips-50	no	10	20	0.8	0.81	160	0.407	0.064
nips-50	no	10	20	0.8	0.81	180	0.410	0.063
nips-50	no	10	20	0.8	0.81	200	0.410	0.067
nips-50	no	10	20	0.9	0.9	000	0.406	0.052
nips-50	no	10	20	0.9	0.9	020	0.397	0.053
nips-50	no	10	20	0.9	0.9	040	0.408	0.051
nips-50	no	10	20	0.9	0.9	060	0.409	0.052
nips-50	no	10	20	0.9	0.9	080	0.417	0.056
nips-50	no	10	20	0.9	0.9	100	0.416	0.058
nips-50	no	10	20	0.9	0.9	120	0.418	0.057
nips-50	no	10	20	0.9	0.9	140	0.419	0.057
nips-50	no	10	20	0.9	0.9	160	0.419	0.057
nips-50	no	10	20	0.9	0.9	180	0.419	0.057
nips-50	no	10	20	0.9	0.9	200	0.419	0.058
nips-50	no	10	20	1.0	1.0	000	0.406	0.052
nips-50	no	10	20	1.0	1.0	020	0.405	0.065
nips-50	no	10	20	1.0	1.0	040	0.405	0.063
nips-50	no	10	20	1.0	1.0	060	0.410	0.064
nips-50	no	10	20	1.0	1.0	080	0.412	0.059
nips-50	no	10	20	1.0	1.0	100	0.408	0.061
nips-50	no	10	20	1.0	1.0	120	0.407	0.061
nips-50	no	10	20	1.0	1.0	140	0.406	0.061
nips-50	no	10	20	1.0	1.0	160	0.406	0.061
nips-50	no	10	20	1.0	1.0	180	0.408	0.063
nips-50	no	10	20	1.0	1.0	200	0.408	0.063
