20news-50	top	yes	6	20	0.2	0.73	060	0.456	0.089
20news-50	top	yes	6	20	0.2	0.73	080	0.459	0.089
20news-50	top	yes	6	20	0.2	0.73	100	0.462	0.087
20news-50	top	yes	6	20	0.2	0.73	120	0.465	0.087
20news-50	top	yes	6	20	0.2	0.73	140	0.467	0.087
20news-50	top	yes	6	20	0.2	0.73	160	0.469	0.086
20news-50	top	yes	6	20	0.2	0.73	180	0.470	0.088
20news-50	top	yes	6	20	0.2	0.73	200	0.473	0.089
20news-50	top	yes	6	20	0.3	0.78	000	0.419	0.068
20news-50	top	yes	6	20	0.3	0.78	020	0.434	0.080
20news-50	top	yes	6	20	0.3	0.78	040	0.449	0.083
20news-50	top	yes	6	20	0.3	0.78	060	0.455	0.085
20news-50	top	yes	6	20	0.3	0.78	080	0.459	0.088
20news-50	top	yes	6	20	0.3	0.78	100	0.461	0.090
20news-50	top	yes	6	20	0.3	0.78	120	0.463	0.090
20news-50	top	yes	6	20	0.3	0.78	140	0.468	0.087
20news-50	top	yes	6	20	0.3	0.78	160	0.469	0.085
20news-50	top	yes	6	20	0.3	0.78	180	0.471	0.086
20news-50	top	yes	6	20	0.3	0.78	200	0.473	0.082
20news-50	top	yes	6	20	0.5	0.85	000	0.419	0.068
20news-50	top	yes	6	20	0.5	0.85	020	0.436	0.083
20news-50	top	yes	6	20	0.5	0.85	040	0.436	0.087
20news-50	top	yes	6	20	0.5	0.85	060	0.442	0.083
20news-50	top	yes	6	20	0.5	0.85	080	0.445	0.084
20news-50	top	yes	6	20	0.5	0.85	100	0.443	0.081
20news-50	top	yes	6	20	0.5	0.85	120	0.441	0.084
20news-50	top	yes	6	20	0.5	0.85	140	0.436	0.082
20news-50	top	yes	6	20	0.5	0.85	160	0.439	0.088
20news-50	top	yes	6	20	0.5	0.85	180	0.443	0.089
20news-50	top	yes	6	20	0.5	0.85	200	0.442	0.091
20news-50	top	yes	6	20	0.6	0.88	000	0.419	0.068
20news-50	top	yes	6	20	0.6	0.88	020	0.435	0.080
20news-50	top	yes	6	20	0.6	0.88	040	0.438	0.084
20news-50	top	yes	6	20	0.6	0.88	060	0.447	0.085
20news-50	top	yes	6	20	0.6	0.88	080	0.448	0.087
20news-50	top	yes	6	20	0.6	0.88	100	0.449	0.089
20news-50	top	yes	6	20	0.6	0.88	120	0.453	0.089
20news-50	top	yes	6	20	0.6	0.88	140	0.454	0.090
20news-50	top	yes	6	20	0.6	0.88	160	0.454	0.087
20news-50	top	yes	6	20	0.6	0.88	180	0.457	0.088
20news-50	top	yes	6	20	0.6	0.88	200	0.458	0.087
20news-50	top	yes	6	20	0.8	0.95	000	0.419	0.068
20news-50	top	yes	6	20	0.8	0.95	020	0.420	0.071
20news-50	top	yes	6	20	0.8	0.95	040	0.427	0.074
20news-50	top	yes	6	20	0.8	0.95	060	0.431	0.077
20news-50	top	yes	6	20	0.8	0.95	080	0.434	0.075
20news-50	top	yes	6	20	0.8	0.95	100	0.434	0.074
20news-50	top	yes	6	20	0.8	0.95	120	0.433	0.074
20news-50	top	yes	6	20	0.8	0.95	140	0.435	0.073
20news-50	top	yes	6	20	0.8	0.95	160	0.434	0.072
20news-50	top	yes	6	20	0.8	0.95	180	0.436	0.073
20news-50	top	yes	6	20	0.8	0.95	200	0.436	0.074
20news-50	top	yes	6	20	1.0	1.0	000	0.419	0.068
20news-50	top	yes	6	20	1.0	1.0	020	0.427	0.066
20news-50	top	yes	6	20	1.0	1.0	040	0.427	0.066
20news-50	top	yes	6	20	1.0	1.0	060	0.426	0.066
20news-50	top	yes	6	20	1.0	1.0	080	0.426	0.067
20news-50	top	yes	6	20	1.0	1.0	100	0.426	0.067
20news-50	top	yes	6	20	1.0	1.0	120	0.427	0.066
20news-50	top	yes	6	20	1.0	1.0	140	0.423	0.069
20news-50	top	yes	6	20	1.0	1.0	160	0.424	0.069
20news-50	top	yes	6	20	1.0	1.0	180	0.424	0.068
20news-50	top	yes	6	20	1.0	1.0	200	0.424	0.068
